anime_id,anime_url,title,synopsis,main_pic,type,source_type,num_episodes,status,start_date,end_date,season,studios,genres,score,score_count,score_rank,popularity_rank,members_count,favorites_count,watching_count,completed_count,on_hold_count,dropped_count,plan_to_watch_count,total_count,score_10_count,score_09_count,score_08_count,score_07_count,score_06_count,score_05_count,score_04_count,score_03_count,score_02_count,score_01_count,clubs,pics
48789,https://myanimelist.net/anime/48789/ColoColo_Animal_Otogibanashi,ColoColo Animal Otogibanashi,.,https://cdn.myanimelist.net/images/anime/1248/114534.jpg,TV,Original,12,Finished Airing,4/12/2021 0:00,7/5/2021 0:00,Spring 2021,Milky Cartoon,Comedy|Kids,,,,18013,114,0,5,22,1,44,42,114,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1248/114534.jpg
37428,https://myanimelist.net/anime/37428/Chara_to_Otamajakushi_Shima,Chara to Otamajakushi Shima,The anime is set on the titular Musical Note Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48343,https://myanimelist.net/anime/48343/Catch_Tiniping,Catch! Tiniping,revolves around mischievous creatures called Teenieping that like to enter people's minds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33479,https://myanimelist.net/anime/33479/Muzumuzu_Eighteen,Muzumuzu Eighteen,.,https://cdn.myanimelist.net/images/anime/3/80507.jpg,TV,Original,20,Finished Airing,5/3/2016 0:00,1/14/2017 0:00,Spring 2016,,Slice of Life,,,,15872,243,0,22,42,4,91,84,243,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/3/80507.jpg
39012,https://myanimelist.net/anime/39012/Capsule_Boy_2__Ujuleul_Jikyeola,Capsule Boy 2: Ujuleul Jikyeola,The second season of . SBS took over broadcasting the show. The art style has been changed for a more modern anime-esque appearance and some voice actors did not reprise their character's roles.,https://cdn.myanimelist.net/images/anime/1364/98275.jpg,TV,Original,26,Finished Airing,1/12/2019 0:00,7/6/2019 0:00,Winter 2019,,Sci-Fi|Kids,,,,17476,147,0,11,27,6,51,52,147,0,0,0,0,0,0,0,0,0,0,41909,https://cdn.myanimelist.net/images/anime/1364/98275.jpg
48288,https://myanimelist.net/anime/48288/Apple_Candy_Girl,Apple Candy Girl,.,https://cdn.myanimelist.net/images/anime/1216/115321.jpg,TV,Original,39,Finished Airing,7/15/2006 0:00,4/14/2007 0:00,Summer 2006,,Kids,,,,18659,55,0,1,9,2,20,23,55,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1216/115321.jpg
34129,https://myanimelist.net/anime/34129/Xia_Lan,Xia Lan,When Nian Chi was a young child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39798,https://myanimelist.net/anime/39798/Zhu_Zhu_Xia__Konglong_Riji,Zhu Zhu Xia: Konglong Riji,A more educational season of GG Bond. This season is composed of 2 arcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49326,https://myanimelist.net/anime/49326/Ma-eum-uisoli,Ma-eum-uisoli,While it may seem like a mere depiction of everyday life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50998,https://myanimelist.net/anime/50998/Ma-eum-uisoli_Season_3,Ma-eum-uisoli Season 3,Third Season of .,https://cdn.myanimelist.net/images/anime/1655/120892.jpg,TV,Web manga,22,Finished Airing,5/5/2021 0:00,9/29/2021 0:00,Spring 2021,,Comedy|Slice of Life,,,,19427,38,0,3,5,1,14,15,38,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1655/120892.jpg
42745,https://myanimelist.net/anime/42745/Machikado_Mazoku__2-choume,Machikado Mazoku: 2-choume,Second season of .,https://cdn.myanimelist.net/images/anime/1036/121135.jpg,TV,4-koma manga,,Not yet aired,4/8/2022 0:00,,Spring 2022,J.C.Staff,Comedy|Slice of Life,,,,3536,28045,80,0,0,0,0,28040,28040,0,0,0,0,0,0,0,0,0,0,8652|27093|79626|27975,https://cdn.myanimelist.net/images/anime/1346/109005.jpg|https://cdn.myanimelist.net/images/anime/1545/117908.jpg|https://cdn.myanimelist.net/images/anime/1036/121135.jpg
47917,https://myanimelist.net/anime/47917/Bocchi_the_Rock,Bocchi the Rock!,Hitori Gotou is a high school girl who's starting to learn to play the guitar because she dreams of being in a band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44146,https://myanimelist.net/anime/44146/Sai_Er_Hao_Season_4__Zhanshen_Fengyun_Jue,Sai Er Hao Season 4: Zhanshen Fengyun Jue,.,https://cdn.myanimelist.net/images/anime/1749/117995.jpg,TV,Game,30,Finished Airing,1/16/2015 0:00,3/6/2015 0:00,Winter 2015,,Kids,,,,18728,44,0,0,15,0,16,13,44,0,0,0,0,0,0,0,0,0,0,42215,https://cdn.myanimelist.net/images/anime/1749/117995.jpg
50197,https://myanimelist.net/anime/50197/Ijiranaide_Nagatoro-san_2nd_Season,Ijiranaide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43771,https://myanimelist.net/anime/43771/Vazzrock_The_Animation,Vazzrock The Animation,The anime will follow two units from the Vazzrock series—Vazzy and Rock Down.,https://cdn.myanimelist.net/images/anime/1374/110110.jpg,TV,Music,,Not yet aired,3/20/2022 0:00,,,,Music,,,,11750,883,3,0,0,0,0,883,883,0,0,0,0,0,0,0,0,0,0,8652,https://cdn.myanimelist.net/images/anime/1374/110110.jpg
49431,https://myanimelist.net/anime/49431/Kanashiki_Debu_Neko-chan,Kanashiki Debu Neko-chan,The anime's story centers on a cat named Maru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47623,https://myanimelist.net/anime/47623/Chickip_Dancers,Chickip Dancers,"TV anime based on San-X's new series of mascot characters ""Chickip Dancers."" The main characters in the anime will be the apprehensive but curious bone-in chicken Hone Chicken",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29435,https://myanimelist.net/anime/29435/Ongaku_Sekai_Ryokou,Ongaku Sekai Ryokou,Stop-motion animation using clay and puppets follows a musician and hit cat traveling the world and learning about music in different cultures while spreading their own songs.,https://cdn.myanimelist.net/images/anime/10/70731.jpg,TV,Original,4,Finished Airing,3/7/2011 0:00,9/19/2014 0:00,Spring 2011,,Music|Kids,,,,16647,193,0,21,45,3,63,61,193,0,0,0,0,0,0,0,0,0,0,14045|16200|75620,https://cdn.myanimelist.net/images/anime/10/70731.jpg
30119,https://myanimelist.net/anime/30119/Yowamushi_Monsters,Yowamushi Monsters,An NHK toddler's anime following cowardly creatures representing typical Halloween monsters like Dracula and a witch.,https://cdn.myanimelist.net/images/anime/11/72127.jpg,TV,Original,,Currently Airing,12/25/2012 0:00,,Winter 2013,,Kids,,,,14755,323,0,62,0,14,107,140,323,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/11/72127.jpg
33739,https://myanimelist.net/anime/33739/Tian_Xin_Ge_Ge,Tian Xin Ge Ge,A Chinese prince meets a regular civilian during his travels and quickly falls in love. They marry and have a daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37359,https://myanimelist.net/anime/37359/Kekkero_Ke,Kekkero Ke,The anime follows the frogs Kekkero and Ke who try to find their 998 other siblings.  (Source: ANN),https://cdn.myanimelist.net/images/anime/1377/93114.jpg,TV,Original,13,Finished Airing,4/5/2018 0:00,6/28/2018 0:00,Spring 2018,Production I.G,Comedy,,,,14150,376,0,33,32,14,106,191,376,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/1377/93114.jpg
42146,https://myanimelist.net/anime/42146/Jingju_Mao_Zhi_Cheng_Feng_Polang,Jingju Mao Zhi Cheng Feng Polang,Third season of .,https://cdn.myanimelist.net/images/anime/1209/107860.jpg,TV,Original,52,Finished Airing,7/9/2018 0:00,8/13/2018 0:00,Summer 2018,Dazzling Star,Action|Adventure|Comedy|Fantasy|Martial Arts|Kids,,,,17218,161,2,5,30,6,32,88,161,0,0,0,0,0,0,0,0,0,0,42215,https://cdn.myanimelist.net/images/anime/1209/107860.jpg
35643,https://myanimelist.net/anime/35643/Huoli_Shaonian_Wang_zhi_Chuanqi_Zaixian,Huoli Shaonian Wang zhi Chuanqi Zaixian,The 3rd animated season. It follows an entirely new story and new characters unrelated to the previous seasons. The previous seasons metaphorical usage of magic/spirit/chi to visualize yoyo battles has now become literal. The yoyo toys have spirit animals within them and the cast tries to return them to their world before the villains use them for evil purposes.  Leon has an argument with his classmate Gurido for trifle. At the advice of Catherine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34666,https://myanimelist.net/anime/34666/Kemy,Kemy,is an animation series with some educational undertones targeting 5~7-year-old kids. The entire series is set against the backdrop of a supermarket. Viewing the animations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38776,https://myanimelist.net/anime/38776/Manul_no_Yuube,Manul no Yuube,"Within the nature ""Darwin Kita! Kikimono Shin Densetsu"" program on NHK1.5 airs the short ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50470,https://myanimelist.net/anime/50470/Kami_Kuzu☆Idol,Kami Kuzu☆Idol,Yuuya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27681,https://myanimelist.net/anime/27681/Sasurai-kun,Sasurai-kun,Based on the gag manga by Fujio A Fujiko.,https://cdn.myanimelist.net/images/anime/5/67005.jpg,TV,Manga,13,Finished Airing,4/7/1992 0:00,6/30/1992 0:00,Spring 1992,Shin-Ei Animation,Comedy|Slice of Life,,,,15217,287,1,20,79,5,58,125,287,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/5/67005.jpg
50522,https://myanimelist.net/anime/50522/Teikou_Penguin,Teikou Penguin,"Centers on a penguin who works in an abusive company and gripes about the difficulties of workplace life. The title is a play on the ""koutei penguin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49831,https://myanimelist.net/anime/49831/Black★★Rock_Shooter___Dawn_Fall,Black★★Rock Shooter:Dawn Fall,.,https://cdn.myanimelist.net/images/anime/1587/120722.jpg,TV,Other,,Not yet aired,4/3/2022 0:00,,Spring 2022,Bibury Animation Studios|Bibury Animation CG,Action|Drama|Super Power,,,,4232,18948,122,0,0,0,0,18945,18945,0,0,0,0,0,0,0,0,0,0,8652|36931,https://cdn.myanimelist.net/images/anime/1478/117730.jpg|https://cdn.myanimelist.net/images/anime/1248/117765.jpg|https://cdn.myanimelist.net/images/anime/1632/118758.jpg|https://cdn.myanimelist.net/images/anime/1487/119304.jpg|https://cdn.myanimelist.net/images/anime/1731/119978.jpg|https://cdn.myanimelist.net/images/anime/1587/120722.jpg
9885,https://myanimelist.net/anime/9885/Shin_Bikkuriman,Shin Bikkuriman,No synopsis has been added for this series yet.   to update this information.,https://cdn.myanimelist.net/images/anime/1727/93730.jpg,TV,Other,72,Finished Airing,4/9/1989 0:00,8/26/1990 0:00,Spring 1989,Toei Animation,Comedy|Fantasy,,,,14035,391,0,25,133,8,72,153,391,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/2/27336.jpg|https://cdn.myanimelist.net/images/anime/1727/93730.jpg
37244,https://myanimelist.net/anime/37244/Gan_Gan_Ganko-chan_2nd_Season,Gan Gan Ganko-chan 2nd Season,Second season of the anime series.,https://cdn.myanimelist.net/images/anime/1066/90380.jpg,TV,Original,8,Finished Airing,2/4/2018 0:00,3/25/2018 0:00,Winter 2018,10Gauge,Comedy|Sci-Fi|Kids,,,,16626,194,0,13,49,9,57,66,194,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/1066/90380.jpg
31237,https://myanimelist.net/anime/31237/Ganbare-bu_Next,Ganbare-bu Next!,.,https://cdn.myanimelist.net/images/anime/3/75881.jpg,TV,Original,6,Finished Airing,6/8/2015 0:00,7/13/2015 0:00,Summer 2015,Doga Kobo,Comedy|Sports,,,,15816,246,0,14,56,6,82,88,246,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/3/75881.jpg
38072,https://myanimelist.net/anime/38072/Kkoma_Bus_Tayo_3,Kkoma Bus Tayo 3,The third season of .,https://cdn.myanimelist.net/images/anime/1313/93264.jpg,TV,Original,26,Finished Airing,2/26/2014 0:00,5/22/2014 0:00,Winter 2014,,Cars|Kids,,,,16427,208,0,5,114,6,41,42,208,0,0,0,0,0,0,0,0,0,0,14045|41909,https://cdn.myanimelist.net/images/anime/1313/93264.jpg
32596,https://myanimelist.net/anime/32596/The_Snack_World_TV,The Snack World (TV),"In ""a certain era"" on ""a certain continent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42998,https://myanimelist.net/anime/42998/Awajishima_no_Shichifukujin,Awajishima no Shichifukujin,The story centers on the Seven Gods of Fortune in Japanese mythology as they reside on Awaji Island in Hyogo. In the shorts' story,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37927,https://myanimelist.net/anime/37927/Nu_Sheng_Su_She_Ri_Chang,Nu Sheng Su She Ri Chang,.,https://cdn.myanimelist.net/images/anime/1804/93052.jpg,TV,Original,12,Finished Airing,11/30/2016 0:00,2/22/2017 0:00,Fall 2016,,Comedy|Slice of Life,,,,16682,191,0,10,41,7,40,93,191,0,0,0,0,0,0,0,0,0,0,42215,https://cdn.myanimelist.net/images/anime/1804/93052.jpg
10506,https://myanimelist.net/anime/10506/Shiawase_Haitatsu_Taneko,Shiawase Haitatsu Taneko,"The story centers around a cat who answers people's wishes and delivers happiness. (""Tane"" and ""neko"" are the Japanese words for ""seed"" and ""cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35372,https://myanimelist.net/anime/35372/Otoppe,Otoppe,The series follows a young girl named Shina who hopes to become the world's best DJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37559,https://myanimelist.net/anime/37559/Oretacha_Youkai_Ningen_G,Oretacha Youkai Ningen G,.,https://cdn.myanimelist.net/images/anime/1954/91310.jpg,TV,Original,26,Finished Airing,4/5/2018 0:00,9/27/2018 0:00,Spring 2018,DLE,Horror|Demons|Parody,,,,13159,524,1,33,115,18,111,247,524,0,0,0,0,0,0,0,0,0,0,16869,https://cdn.myanimelist.net/images/anime/1954/91310.jpg
24845,https://myanimelist.net/anime/24845/Nyanfuru,Nyanfuru,Shorts that feature music note cats. The series premiered on February 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50582,https://myanimelist.net/anime/50582/Nanatsu_no_Maken_ga_Shihai_suru,Nanatsu no Maken ga Shihai suru,In the world of magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30232,https://myanimelist.net/anime/30232/Tamagotchi_Tamatomo_Daishuu_GO,Tamagotchi! Tamatomo Daishuu GO,New anime series.,https://cdn.myanimelist.net/images/anime/12/72478.jpg,TV,Game,26,Finished Airing,4/2/2015 0:00,9/24/2015 0:00,Spring 2015,OLM,Comedy|Fantasy|Kids,,,,13433,477,0,28,122,11,86,230,477,0,0,0,0,0,0,0,0,0,0,69895,https://cdn.myanimelist.net/images/anime/7/72345.jpg|https://cdn.myanimelist.net/images/anime/12/72478.jpg
43608,https://myanimelist.net/anime/43608/Kaguya-sama_wa_Kokurasetai__Ultra_Romantic,Kaguya-sama wa Kokurasetai: Ultra Romantic,Third season of .,https://cdn.myanimelist.net/images/anime/1430/118919.jpg,TV,Manga,,Not yet aired,4/9/2022 0:00,,Spring 2022,A-1 Pictures,Comedy|Romance|Psychological|School|Seinen,,,,660,284169,3194,0,0,0,0,284132,284132,0,0,0,0,0,0,0,0,0,0,8652|80863|81460|18797|78039|82997|83326|84377,https://cdn.myanimelist.net/images/anime/1079/109928.jpg|https://cdn.myanimelist.net/images/anime/1148/110479.jpg|https://cdn.myanimelist.net/images/anime/1950/114826.jpg|https://cdn.myanimelist.net/images/anime/1430/118919.jpg|https://cdn.myanimelist.net/images/anime/1989/121115.jpg|https://cdn.myanimelist.net/images/anime/1181/121118.jpg|https://cdn.myanimelist.net/images/anime/1092/121616.jpg
37752,https://myanimelist.net/anime/37752/Gonglyong_Mecard,Gonglyong Mecard,is a spin-off-series of Mecard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38568,https://myanimelist.net/anime/38568/Susume_Dokan-kun,Susume! Dokan-kun,"The second season of the franchise. It aired within the ""Fight Tension☆School"" variety program.",https://cdn.myanimelist.net/images/anime/1576/95811.jpg,TV,Original,13,Finished Airing,7/7/2007 0:00,9/29/2007 0:00,Summer 2007,DLE,Comedy|Mecha,,,,17635,141,0,5,38,2,37,59,141,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/1576/95811.jpg
43416,https://myanimelist.net/anime/43416/Kaoru_no_Taisetsu_na_Mono,Kaoru no Taisetsu na Mono,Spin-off of with super deformed characters.,https://cdn.myanimelist.net/images/anime/1352/109736.jpg,TV,Original,50,Finished Airing,11/18/2020 0:00,10/27/2021 0:00,Fall 2020,Kachidoki Studio,Comedy,,,,13817,417,0,36,18,14,103,246,417,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1352/109736.jpg
41156,https://myanimelist.net/anime/41156/Kirakira_Shougakusei_Celeb-chan,Kirakira Shougakusei Celeb-chan,"Shorts that aired within ""Fight Tension☆Depart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40589,https://myanimelist.net/anime/40589/ColoColo_Animal_ABCKin_Tele,ColoColo Animal ABC@Kin Tele,.,https://cdn.myanimelist.net/images/anime/1242/103593.jpg,TV,Original,13,Finished Airing,10/11/2019 0:00,1/10/2020 0:00,Fall 2019,Milky Cartoon,Comedy|Kids,,,,18582,62,0,1,11,1,24,25,62,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1242/103593.jpg
35957,https://myanimelist.net/anime/35957/Yura_Yura_Suizokukan,Yura Yura Suizokukan,.,https://cdn.myanimelist.net/images/anime/9/89666.jpg,TV,Original,40,Finished Airing,7/24/2017 0:00,4/30/2018 0:00,Summer 2017,Kachidoki Studio,Comedy|Slice of Life,,,,13723,431,0,28,73,12,93,225,431,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/7/89665.jpg|https://cdn.myanimelist.net/images/anime/9/89666.jpg
36231,https://myanimelist.net/anime/36231/Hinomaru,Hinomaru!,.,https://cdn.myanimelist.net/images/anime/3/88484.jpg,TV,Manga,12,Finished Airing,7/5/2017 0:00,6/20/2018 0:00,Summer 2017,,Adventure|Comedy|Fantasy,,,,13065,544,0,55,59,17,118,295,544,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/12/87515.jpg|https://cdn.myanimelist.net/images/anime/3/88484.jpg|https://cdn.myanimelist.net/images/anime/6/88485.jpg
33538,https://myanimelist.net/anime/33538/Shima_Kousaku_no_Asia_Risshi-den,Shima Kousaku no Asia Risshi-den,How did Asia's most prominent entrepreneurs know when to grasp opportunities? And how did they overcome difficulties and attain their positions of power? This series uses the unconventional technique of blending actual documentary footage with CG animation to get a close-up look into the front lines and what lies behind the scenes of Asian business.  Our cartoon host is Shima Kosaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37467,https://myanimelist.net/anime/37467/Usagi_no_Matthew,Usagi no Matthew,The story centers on Matthew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50273,https://myanimelist.net/anime/50273/Tomodachi_Game,Tomodachi Game,Yuuichi Katagiri has battled financial hardships his whole life but has learned to stay content and positive thanks to his close circle of friends. To keep a promise he made to them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,https://myanimelist.net/anime/5089/Noramimi_2,Noramimi 2,Sequel to Noramimi.,https://cdn.myanimelist.net/images/anime/5/9950.jpg,TV,Manga,13,Finished Airing,10/1/2008 0:00,12/17/2008 0:00,Fall 2008,,Comedy,,,,14476,343,0,17,103,12,62,149,343,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/5/9950.jpg
41467,https://myanimelist.net/anime/41467/Bleach__Sennen_Kessen-hen,Bleach: Sennen Kessen-hen,.,https://cdn.myanimelist.net/images/anime/1256/120125.jpg,TV,Manga,,Not yet aired,10/20/2022 0:00,,Fall 2022,,Action|Adventure|Comedy|Supernatural|Super Power|Shounen,,,,1665,103217,1072,0,0,0,0,103212,103212,0,0,0,0,0,0,0,0,0,0,8652|2051|80658|79626|18260|81422,https://cdn.myanimelist.net/images/anime/1785/106505.jpg|https://cdn.myanimelist.net/images/anime/1596/106575.jpg|https://cdn.myanimelist.net/images/anime/1256/120125.jpg|https://cdn.myanimelist.net/images/anime/1412/121030.jpg
50416,https://myanimelist.net/anime/50416/Skip_to_Loafer,Skip to Loafer,Excellent student Iwakura Mitsumi has always dreamt about leaving her small town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37951,https://myanimelist.net/anime/37951/Ice_Kuritarou,Ice Kuritarou,"A short anime that airs within ""Enkame: That's Enka Tainment"" (and enka variety show) program on Asahi TV. It follows a cast of ice cream characters.",https://cdn.myanimelist.net/images/anime/1875/93756.jpg,TV,Original,49,Finished Airing,10/12/2017 0:00,9/27/2018 0:00,Fall 2017,,Kids,,,,16895,179,0,15,26,7,52,79,179,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/1788/93116.jpg|https://cdn.myanimelist.net/images/anime/1875/93756.jpg
48857,https://myanimelist.net/anime/48857/Healer_Girl,Healer Girl,The story will follow four girls who seek to use their songs to heal and soothe the people of their world. The tagline reads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37750,https://myanimelist.net/anime/37750/Turning_Mecard_W__Vandyne-ui_Bimil,Turning Mecard W: Vandyne-ui Bimil,It follows the fan favorite character Vandyne as his hidden secrets are revealed. Unlike the reboot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13551,https://myanimelist.net/anime/13551/Shuukan_Storyland,Shuukan Storyland,This was an anthology program containing several different anime each week along with some non-animated segments. Several of the animated films were short series including: Nazo no Rouba [謎の老婆] (tvss),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33123,https://myanimelist.net/anime/33123/Koto_Nakare_Hero_Gingerman,Koto Nakare Hero Gingerman,Shorts about root vegetables from the refrigerator who try to act like superheroes.,https://cdn.myanimelist.net/images/anime/8/79577.jpg,TV,Original,12,Finished Airing,1/5/2009 0:00,4/13/2009 0:00,Winter 2009,Kenji Studio,Comedy,,,,16361,214,0,17,61,6,50,80,214,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/8/79577.jpg
